,bed,discount_asked,end,host_name,messages,nightly_price,property_id,start,actions,id,prices,responses
0,4,0.6,2016-04-04,Emily,"Hi Emily, my name is Michele and I am interested in staying at your place for 3 days, from 2016-04-01 to 2016-04-04. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 3 collegues of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $180/night? I would be willing to make the booking immediately if the price is ok with you.",300.0,10880000,2016-04-01,"[<span class=""horizontal-rule-wrapper"" data-reactid="".4.3.0:$815251336.0.0""><span data-reactid="".4.3.0:$815251336.0.0.0""><span data-reactid="".4.3.0:$815251336.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".4.3.0:$815251336.0.0.0.$0"">Ieri alle 00:29</span></span></span>]",10880000,$365,"Unfortunately, the apartment is not available on the dates you'll be in town. 
Good luck,
Emily *************** Hi Emily, my name is Michele and I am interested in staying at your place for 3 days, from 2016-04-01 to 2016-04-04. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 3 collegues of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $180/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
1,1,0.7,2016-03-30,Maria,"Hi Maria, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-27 to 2016-03-30. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $45/night? I would be willing to make the booking immediately if the price is ok with you.",69.0,10484382,2016-03-27,[],10484382,$75,"Hi Michele bi think we are booked. *************** Hi, is b and b! *************** Hi. Is this whole house or b and b? *************** Brooklyn *************** I'm hiking and poor reception. *************** Hi. Mountain or brooklyn? *************** Hi Maria, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-27 to 2016-03-30. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $45/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
2,2,0.8,2016-04-03,Stephanie,"Hi Stephanie, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-31 to 2016-04-03. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $110/night? I would be willing to make the booking immediately if the price is ok with you.",138.0,592785,2016-03-31,[],592785,$175,"Hi Michele,

The dates are available but i'm afraid I can not lower the price.  Please let me know if you are still interested.

Best.
Stephanie *************** Hi Stephanie, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-31 to 2016-04-03. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $110/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
3,1,0.9,2016-04-03,Hayley,"Hi Hayley, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-31 to 2016-04-03. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $45/night? I would be willing to make the booking immediately if the price is ok with you.",53.6666666667,794245,2016-03-31,[],794245,$72,"I wish you the best with your stay in NY.  This guest room will be in use during your dates. 

Thank you kindly and safe travels!

Hayley *************** Hi Hayley, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-31 to 2016-04-03. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $45/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
4,2,0.6,2016-04-04,Dega,"Hi Dega, my name is Michele and I am interested in staying at your place for 3 days, from 2016-04-01 to 2016-04-04. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $65/night? I would be willing to make the booking immediately if the price is ok with you.",111.0,7927466,2016-04-01,[],7927466,$145,"Hi Michelle, thanks for your interest. I am sorry, the prices are fixed. We will be happy to host you if you decide.

Dega *************** Hi Dega, my name is Michele and I am interested in staying at your place for 3 days, from 2016-04-01 to 2016-04-04. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $65/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
5,1,0.7,2016-03-30,Michel,"Hi Michel, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-27 to 2016-03-30. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $35/night? I would be willing to make the booking immediately if the price is ok with you.",55.0,840118,2016-03-27,"[<span class=""horizontal-rule-wrapper"" data-reactid="".4.3.0:$815536363.0.0""><span data-reactid="".4.3.0:$815536363.0.0.0""><span data-reactid="".4.3.0:$815536363.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".4.3.0:$815536363.0.0.0.$0"">Ieri alle 09:21</span></span></span>]",840118,$70,"Hi Michel, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-27 to 2016-03-30. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $35/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
6,1,0.8,2016-03-30,Jessica,"Hi Jessica, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-27 to 2016-03-30. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $65/night? I would be willing to make the booking immediately if the price is ok with you.",82.0,3312417,2016-03-27,"[<span class=""horizontal-rule-wrapper"" data-reactid="".4.3.0:$815010268.0.0""><span data-reactid="".4.3.0:$815010268.0.0.0""><span data-reactid="".4.3.0:$815010268.0.0.0.0"">Prenotazione rifiutata il </span><span data-reactid="".4.3.0:$815010268.0.0.0.$0"">lo scorso Sabato alle 20:17</span></span></span>]",3312417,$99,"Hi there Michele, so sorry but the room wont be available..
Best of luck! *************** Hi Jessica, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-27 to 2016-03-30. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world. Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $65/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
7,6,0.9,2016-04-01,Mich,"Hi Mich, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-29 to 2016-04-01. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 5 collegues of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $140/night? I would be willing to make the booking immediately if the price is ok with you.",161.0,3847916,2016-03-29,"[<span class=""horizontal-rule-wrapper"" data-reactid="".4.3.0:$815028911.0.0""><span data-reactid="".4.3.0:$815028911.0.0.0""><span data-reactid="".4.3.0:$815028911.0.0.0.$0"">Mich</span><span data-reactid="".4.3.0:$815028911.0.0.0.1""> ha inviato un'offerta speciale di </span><span data-reactid="".4.3.0:$815028911.0.0.0.$1"">$183</span><span data-reactid="".4.3.0:$815028911.0.0.0.3"">/notte</span></span></span>]",3847916,$183,"Hi Michele,
Thank you for your inquiry and the intro about yourself. 
You guys sound like a good group of people. I can do set the rate for the 6 of you 550 including the cleaning fee. That's 30 a night per person. 
I would need the apartment back at 10 am on the 1st. Would that be ok with you? 
I will send the special offer for if you decide to book. 

Kind regards, 
Michelle  *************** Hi Mich, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-29 to 2016-04-01. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with 5 collegues of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $140/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
8,2,0.7,2016-03-30,Ellie,"Hi Ellie, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-27 to 2016-03-30. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $35/night? I would be willing to make the booking immediately if the price is ok with you.",52.0,841463,2016-03-27,[],841463,$91,"Hi Ellie, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-27 to 2016-03-30. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $35/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
9,2,0.8,2016-04-03,Beatrix,"Hi Beatrix, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-31 to 2016-04-03. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $50/night? I would be willing to make the booking immediately if the price is ok with you.",64.0,1578776,2016-03-31,"[<span class=""horizontal-rule-wrapper"" data-reactid="".4.3.0:$815162813.0.0""><span data-reactid="".4.3.0:$815162813.0.0.0""><span data-reactid="".4.3.0:$815162813.0.0.0.$0"">Beatrix</span><span data-reactid="".4.3.0:$815162813.0.0.0.1""> ti ha pre-approvato il </span><span data-reactid="".4.3.0:$815162813.0.0.0.$1"">lo scorso Sabato alle 22:45</span></span></span>]",1578776,$104,"Good Afternoon, 
Just checking in, did you get my email yesterday?
Beatrix *************** Hi Michele,
I'm happy for your request, but becose it was January and February no guest at all I have hard time to pay my rent too.Im sorry I can't lower the price I have to cach up with my expenses So sorry. 
If is still ok with you please come ,I'll be  happy to host you and give really useful tips for saving money in NewYork.Thanks again Beatrix *************** Hi Beatrix, my name is Michele and I am interested in staying at your place for 3 days, from 2016-03-31 to 2016-04-03. The calendar is open on these days and I am wondering if it is still available? A little bit more about myself: I am a graduate student from Milan, Italy and study Communication Design. I am fond of exploring cultures and visual arts around the world.I will visit New York a few times this year to work on a project with a local school. I will be there with a collegue of mine, who will stay with me.  Since the trip is coming up very soon, and I found my schedule matches perfectly with the opening in your calendar, I am wondering if you would be willing to lower the rate to $50/night? I would be willing to make the booking immediately if the price is ok with you. *************** "
